,Site_Id,Date,Hour,HourDescription,Value,AirQualityCategory,DeterminingPollutant,Parameter.ParameterCode,Parameter.ParameterDescription,Parameter.Units,Parameter.UnitsDescription,Parameter.Category,Parameter.SubCategory,Parameter.Frequency
17188,107,2023-08-04,1,12 am - 1 am,214.574,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17189,259,2023-08-04,1,12 am - 1 am,0.107536,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17190,259,2023-08-04,1,12 am - 1 am,0.482,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17191,259,2023-08-04,1,12 am - 1 am,1.508127,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17192,259,2023-08-04,1,12 am - 1 am,3.258683,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17193,259,2023-08-04,1,12 am - 1 am,41.199,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17194,287,2023-08-04,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17195,287,2023-08-04,1,12 am - 1 am,0.817,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17196,287,2023-08-04,1,12 am - 1 am,1.52468,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17197,287,2023-08-04,1,12 am - 1 am,2.803403,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17198,287,2023-08-04,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17199,300,2023-08-04,1,12 am - 1 am,0.374409,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17200,300,2023-08-04,1,12 am - 1 am,0.617,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17201,300,2023-08-04,1,12 am - 1 am,1.778931,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17202,300,2023-08-04,1,12 am - 1 am,3.017315,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17203,300,2023-08-04,1,12 am - 1 am,41.144,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17204,33,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17205,33,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17206,33,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17207,33,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17208,39,2023-08-05,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17209,39,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17210,39,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17211,39,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17212,39,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17213,107,2023-08-05,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17214,107,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17215,107,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17216,107,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17217,107,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17218,259,2023-08-05,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17219,259,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17220,259,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17221,259,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17222,259,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17223,287,2023-08-05,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17224,287,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17225,287,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17226,287,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17227,287,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17228,300,2023-08-05,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17229,300,2023-08-05,1,12 am - 1 am,,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17230,300,2023-08-05,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17231,300,2023-08-05,1,12 am - 1 am,,,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17232,300,2023-08-05,1,12 am - 1 am,,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17233,33,2023-08-06,1,12 am - 1 am,0.176,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17234,33,2023-08-06,1,12 am - 1 am,1.089114,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17235,33,2023-08-06,1,12 am - 1 am,3.3977,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17236,33,2023-08-06,1,12 am - 1 am,23.021,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17237,39,2023-08-06,1,12 am - 1 am,0.386546,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17238,39,2023-08-06,1,12 am - 1 am,0.35,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17239,39,2023-08-06,1,12 am - 1 am,2.079429,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17240,39,2023-08-06,1,12 am - 1 am,3.177325,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17241,39,2023-08-06,1,12 am - 1 am,17.274,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17242,107,2023-08-06,1,12 am - 1 am,0.255503,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17243,107,2023-08-06,1,12 am - 1 am,0.679,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17244,107,2023-08-06,1,12 am - 1 am,2.38141,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17245,107,2023-08-06,1,12 am - 1 am,2.8273,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17246,107,2023-08-06,1,12 am - 1 am,25.213,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17247,259,2023-08-06,1,12 am - 1 am,0.011238,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17248,259,2023-08-06,1,12 am - 1 am,0.235,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17249,259,2023-08-06,1,12 am - 1 am,0.381022,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17250,259,2023-08-06,1,12 am - 1 am,3.147502,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17251,259,2023-08-06,1,12 am - 1 am,14.145,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17252,287,2023-08-06,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17253,287,2023-08-06,1,12 am - 1 am,0.339,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17254,287,2023-08-06,1,12 am - 1 am,1.117843,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17255,287,2023-08-06,1,12 am - 1 am,3.344451,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17256,287,2023-08-06,1,12 am - 1 am,16.202,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17257,300,2023-08-06,1,12 am - 1 am,0.244554,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17258,300,2023-08-06,1,12 am - 1 am,0.312,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17259,300,2023-08-06,1,12 am - 1 am,0.445358,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17260,300,2023-08-06,1,12 am - 1 am,3.514947,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17261,300,2023-08-06,1,12 am - 1 am,32.744,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17262,33,2023-08-07,1,12 am - 1 am,0.233,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17263,33,2023-08-07,1,12 am - 1 am,2.416228,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17264,33,2023-08-07,1,12 am - 1 am,3.14135,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17265,33,2023-08-07,1,12 am - 1 am,12.925,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17266,39,2023-08-07,1,12 am - 1 am,0.39032,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17267,39,2023-08-07,1,12 am - 1 am,0.303,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17268,39,2023-08-07,1,12 am - 1 am,2.839016,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17269,39,2023-08-07,1,12 am - 1 am,3.03935,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17270,39,2023-08-07,1,12 am - 1 am,15.809,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17271,107,2023-08-07,1,12 am - 1 am,0.164017,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17272,107,2023-08-07,1,12 am - 1 am,0.399,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17273,107,2023-08-07,1,12 am - 1 am,2.489953,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17274,107,2023-08-07,1,12 am - 1 am,2.6787,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17275,107,2023-08-07,1,12 am - 1 am,21.806,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17276,259,2023-08-07,1,12 am - 1 am,0.038502,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17277,259,2023-08-07,1,12 am - 1 am,0.146,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17278,259,2023-08-07,1,12 am - 1 am,1.215611,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17279,259,2023-08-07,1,12 am - 1 am,3.165424,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17280,259,2023-08-07,1,12 am - 1 am,14.08,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17281,287,2023-08-07,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17282,287,2023-08-07,1,12 am - 1 am,0.335,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17283,287,2023-08-07,1,12 am - 1 am,1.798975,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17284,287,2023-08-07,1,12 am - 1 am,3.291763,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17285,287,2023-08-07,1,12 am - 1 am,18.752,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17286,300,2023-08-07,1,12 am - 1 am,0.237586,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17287,300,2023-08-07,1,12 am - 1 am,0.232,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17288,300,2023-08-07,1,12 am - 1 am,0.643946,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17289,300,2023-08-07,1,12 am - 1 am,3.326928,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17290,300,2023-08-07,1,12 am - 1 am,19.763,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17291,33,2023-08-08,1,12 am - 1 am,0.4,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17292,33,2023-08-08,1,12 am - 1 am,2.963544,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17293,33,2023-08-08,1,12 am - 1 am,3.2023,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17294,33,2023-08-08,1,12 am - 1 am,22.531,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17295,39,2023-08-08,1,12 am - 1 am,0.523328,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17296,39,2023-08-08,1,12 am - 1 am,0.386,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17297,39,2023-08-08,1,12 am - 1 am,2.564387,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17298,39,2023-08-08,1,12 am - 1 am,3.11445,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17299,39,2023-08-08,1,12 am - 1 am,20.469,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17300,107,2023-08-08,1,12 am - 1 am,0.253326,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17301,107,2023-08-08,1,12 am - 1 am,0.47,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17302,107,2023-08-08,1,12 am - 1 am,2.83937,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17303,107,2023-08-08,1,12 am - 1 am,2.9457,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17304,107,2023-08-08,1,12 am - 1 am,31.796,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17305,259,2023-08-08,1,12 am - 1 am,-0.030487,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17306,259,2023-08-08,1,12 am - 1 am,0.263,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17307,259,2023-08-08,1,12 am - 1 am,1.160406,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17308,259,2023-08-08,1,12 am - 1 am,3.22867,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17309,259,2023-08-08,1,12 am - 1 am,16.864,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17310,287,2023-08-08,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17311,287,2023-08-08,1,12 am - 1 am,0.388,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17312,287,2023-08-08,1,12 am - 1 am,2.014303,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17313,287,2023-08-08,1,12 am - 1 am,3.317643,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17314,287,2023-08-08,1,12 am - 1 am,24.496,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17315,300,2023-08-08,1,12 am - 1 am,0.419104,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17316,300,2023-08-08,1,12 am - 1 am,0.412,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17317,300,2023-08-08,1,12 am - 1 am,1.922076,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17318,300,2023-08-08,1,12 am - 1 am,3.429862,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17319,300,2023-08-08,1,12 am - 1 am,19.59,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17320,33,2023-08-09,1,12 am - 1 am,0.48,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17321,33,2023-08-09,1,12 am - 1 am,2.395666,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17322,33,2023-08-09,1,12 am - 1 am,3.350075,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17323,33,2023-08-09,1,12 am - 1 am,23.541,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17324,39,2023-08-09,1,12 am - 1 am,0.455072,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17325,39,2023-08-09,1,12 am - 1 am,0.503,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17326,39,2023-08-09,1,12 am - 1 am,2.328989,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17327,39,2023-08-09,1,12 am - 1 am,3.319325,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17328,39,2023-08-09,1,12 am - 1 am,22.969,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17329,107,2023-08-09,1,12 am - 1 am,0.263284,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17330,107,2023-08-09,1,12 am - 1 am,0.771,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17331,107,2023-08-09,1,12 am - 1 am,2.032775,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17332,107,2023-08-09,1,12 am - 1 am,3.5278,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17333,107,2023-08-09,1,12 am - 1 am,41.591,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17334,259,2023-08-09,1,12 am - 1 am,0.145904,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17335,259,2023-08-09,1,12 am - 1 am,0.391,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17336,259,2023-08-09,1,12 am - 1 am,1.595628,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17337,259,2023-08-09,1,12 am - 1 am,3.422055,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17338,259,2023-08-09,1,12 am - 1 am,20.256,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17339,287,2023-08-09,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17340,287,2023-08-09,1,12 am - 1 am,0.3,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17341,287,2023-08-09,1,12 am - 1 am,1.197508,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17342,287,2023-08-09,1,12 am - 1 am,3.361456,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17343,287,2023-08-09,1,12 am - 1 am,16.413,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17344,300,2023-08-09,1,12 am - 1 am,0.39324,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17345,300,2023-08-09,1,12 am - 1 am,0.406,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17346,300,2023-08-09,1,12 am - 1 am,1.839881,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17347,300,2023-08-09,1,12 am - 1 am,3.34281,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17348,300,2023-08-09,1,12 am - 1 am,25.343,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17349,33,2023-08-10,1,12 am - 1 am,0.14,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17350,33,2023-08-10,1,12 am - 1 am,2.368165,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17351,33,2023-08-10,1,12 am - 1 am,3.212275,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17352,33,2023-08-10,1,12 am - 1 am,20.066,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17353,39,2023-08-10,1,12 am - 1 am,0.184045,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17354,39,2023-08-10,1,12 am - 1 am,0.153,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17355,39,2023-08-10,1,12 am - 1 am,1.248982,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17356,39,2023-08-10,1,12 am - 1 am,3.35475,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17357,39,2023-08-10,1,12 am - 1 am,17.151,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17358,107,2023-08-10,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17359,107,2023-08-10,1,12 am - 1 am,0.985,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17360,107,2023-08-10,1,12 am - 1 am,,,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17361,107,2023-08-10,1,12 am - 1 am,3.0822,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17362,107,2023-08-10,1,12 am - 1 am,30.034,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17363,259,2023-08-10,1,12 am - 1 am,0.036672,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
17364,259,2023-08-10,1,12 am - 1 am,0.149,,,NEPH,Nephelometer ,10^-4 m^-1,10^-4 m^-1,Maximums,Daily,Hourly average
17365,259,2023-08-10,1,12 am - 1 am,1.260195,GOOD,,NO2,Nitrogen Dioxide,pphm,parts per hundred million,Maximums,Daily,Hourly average
17366,259,2023-08-10,1,12 am - 1 am,3.488026,GOOD,,OZONE,Ozone,pphm,parts per hundred million,Maximums,Daily,Hourly average
17367,259,2023-08-10,1,12 am - 1 am,22.446,,,PM10,PM10,µg/m³,microgram per cubic meter,Maximums,Daily,Hourly average
17368,287,2023-08-10,1,12 am - 1 am,,,,CO,Carbon monoxide,ppm,parts per million,Maximums,Daily,Hourly average
